subscription_id,account_id,plan_tier,is_trial,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,churn_flag,total_usage_count,total_usage_duration_secs,total_error_count,distinct_features_used,usage_records,activated_flag,referral_source,industry
S-40adae,A-8145a0,Basic,False,190,2280,monthly,True,False,60.0,10110.0,1.0,6.0,6.0,True,partner,Cybersecurity
S-db4e11,A-49b828,Pro,False,686,8232,monthly,True,False,63.0,6165.0,6.0,5.0,6.0,True,ads,FinTech
S-e4a862,A-3ce5b8,Enterprise,True,0,0,annual,True,False,45.0,7868.0,7.0,4.0,4.0,False,ads,FinTech
S-e7cb68,A-474ad4,Pro,False,441,5292,annual,True,False,51.0,10608.0,2.0,4.0,5.0,False,organic,EdTech
S-e093a9,A-80eeb6,Pro,False,1078,12936,monthly,True,False,43.0,10592.0,0.0,4.0,5.0,False,organic,Cybersecurity
S-56834c,A-158f4e,Pro,True,0,0,monthly,True,False,19.0,7788.0,1.0,2.0,2.0,False,other,FinTech
S-11d922,A-533452,Enterprise,False,2985,35820,monthly,True,False,83.0,27316.0,5.0,9.0,10.0,True,organic,DevTools
S-58b22d,A-6f50ae,Enterprise,False,3781,45372,monthly,True,False,81.0,28406.0,1.0,9.0,9.0,True,partner,FinTech
S-42daaa,A-08e34e,Basic,False,1463,17556,annual,False,False,64.0,14759.0,1.0,4.0,6.0,False,event,EdTech
S-fa0d9e,A-726cfa,Enterprise,False,7562,90744,monthly,False,False,52.0,22818.0,0.0,6.0,6.0,True,partner,DevTools
S-55c61c,A-8b0451,Enterprise,False,8159,97908,annual,True,False,52.0,9985.0,9.0,5.0,5.0,True,event,FinTech
S-9917a2,A-ac14bb,Pro,True,0,0,annual,True,False,49.0,13845.0,3.0,5.0,5.0,True,partner,FinTech
S-154918,A-c1dfe1,Basic,False,494,5928,monthly,False,False,80.0,36787.0,9.0,8.0,8.0,True,ads,DevTools
S-20152a,A-fabe19,Enterprise,True,0,0,annual,False,False,50.0,13367.0,2.0,5.0,5.0,True,ads,DevTools
S-f0e08e,A-69b156,Enterprise,False,2587,31044,monthly,True,False,42.0,12668.0,3.0,3.0,3.0,False,other,EdTech
S-0896f4,A-781cc0,Basic,False,228,2736,annual,True,False,148.0,53465.0,8.0,13.0,16.0,True,organic,EdTech
S-328ac2,A-417d2f,Pro,False,196,2352,annual,False,False,28.0,9579.0,0.0,3.0,3.0,False,partner,Cybersecurity
S-4df118,A-86fc1d,Basic,False,494,5928,monthly,True,True,52.0,18377.0,3.0,5.0,5.0,True,partner,DevTools
S-01bbff,A-de24d5,Basic,False,95,1140,annual,True,False,29.0,6873.0,0.0,3.0,3.0,False,other,DevTools
S-31d765,A-7dacce,Pro,True,0,0,annual,True,False,39.0,7670.0,4.0,5.0,5.0,True,event,Cybersecurity
S-c64b73,A-de58ca,Pro,False,735,8820,annual,True,False,26.0,4468.0,1.0,3.0,3.0,False,organic,HealthTech
S-720940,A-2bc93d,Basic,False,380,4560,monthly,True,False,69.0,19611.0,2.0,6.0,6.0,True,event,HealthTech
S-e753fa,A-a6d261,Pro,False,1372,16464,annual,True,False,40.0,6658.0,2.0,5.0,5.0,True,other,FinTech
S-755502,A-5a3eb9,Enterprise,False,3582,42984,annual,True,False,26.0,12102.0,0.0,2.0,2.0,False,other,DevTools
S-5480a7,A-94d3da,Enterprise,False,8159,97908,annual,True,False,45.0,12504.0,4.0,4.0,4.0,False,other,HealthTech
S-db7a77,A-7df7a7,Enterprise,False,2985,35820,annual,True,False,69.0,17693.0,2.0,6.0,6.0,True,organic,DevTools
S-6403db,A-37f969,Basic,False,969,11628,monthly,True,False,8.0,768.0,0.0,1.0,1.0,False,partner,HealthTech
S-22f096,A-c58f49,Enterprise,False,13930,167160,monthly,True,False,85.0,16168.0,2.0,7.0,8.0,True,other,EdTech
S-20f1bd,A-bb2f49,Pro,False,784,9408,monthly,True,False,32.0,7521.0,4.0,4.0,4.0,False,other,Cybersecurity
S-bbff6f,A-df10db,Pro,False,1274,15288,monthly,True,False,122.0,38127.0,2.0,8.0,10.0,True,other,DevTools
S-3a694d,A-781cc0,Pro,False,980,11760,monthly,False,False,30.0,8762.0,2.0,4.0,4.0,False,organic,EdTech
S-e1820e,A-0651a4,Enterprise,False,3781,45372,annual,True,False,33.0,8824.0,0.0,3.0,3.0,False,organic,HealthTech
S-67595c,A-508199,Basic,False,513,6156,annual,False,False,26.0,7702.0,0.0,2.0,3.0,False,event,FinTech
S-17fb4d,A-71615e,Enterprise,False,2985,35820,monthly,True,False,31.0,5450.0,2.0,3.0,3.0,False,organic,EdTech
S-f8a794,A-dec005,Enterprise,False,6169,74028,monthly,True,False,46.0,12721.0,5.0,4.0,4.0,False,partner,HealthTech
S-dc1c10,A-139c3b,Basic,False,551,6612,annual,True,False,77.0,26474.0,3.0,5.0,7.0,True,organic,HealthTech
S-59d050,A-751c58,Pro,False,2205,26460,monthly,True,False,29.0,6066.0,0.0,3.0,3.0,False,organic,FinTech
S-a3b329,A-3a7284,Basic,False,703,8436,monthly,False,False,74.0,27457.0,5.0,7.0,7.0,True,organic,FinTech
S-2881e0,A-42e5e1,Pro,False,49,588,annual,True,False,77.0,16741.0,1.0,7.0,7.0,True,ads,DevTools
S-5d532c,A-cd458b,Enterprise,False,1990,23880,monthly,True,False,93.0,28669.0,4.0,8.0,9.0,True,other,DevTools
S-f9c661,A-1e50e0,Enterprise,False,3781,45372,annual,True,False,58.0,27542.0,0.0,5.0,5.0,True,other,Cybersecurity
S-817e4b,A-42b791,Enterprise,False,14925,179100,annual,False,False,82.0,26109.0,2.0,7.0,9.0,True,event,FinTech
S-59be40,A-94f8c9,Basic,False,247,2964,annual,True,False,63.0,13633.0,9.0,6.0,7.0,True,other,HealthTech
S-d82234,A-d77f4c,Pro,False,196,2352,annual,True,True,66.0,16726.0,5.0,8.0,8.0,True,partner,DevTools
S-68f388,A-671f31,Basic,False,1121,13452,monthly,True,False,0.0,0.0,0.0,0.0,0.0,False,ads,DevTools
S-eae806,A-c37601,Enterprise,False,10746,128952,monthly,False,False,68.0,19445.0,5.0,7.0,8.0,True,partner,EdTech
S-1f0d7f,A-32728c,Basic,False,380,4560,annual,True,False,69.0,15554.0,0.0,6.0,6.0,True,event,DevTools
S-544f34,A-fdfc91,Pro,False,1421,17052,monthly,True,False,48.0,13705.0,3.0,4.0,4.0,False,ads,Cybersecurity
S-e71203,A-117171,Enterprise,False,8955,107460,monthly,True,False,54.0,16206.0,3.0,4.0,5.0,False,organic,HealthTech
S-a53eac,A-9077b0,Basic,True,0,0,monthly,True,False,40.0,13403.0,2.0,5.0,5.0,True,ads,HealthTech
S-efdeae,A-3793ee,Enterprise,False,9751,117012,monthly,False,False,12.0,5716.0,0.0,1.0,2.0,False,organic,Cybersecurity
S-29ccb8,A-eb1312,Basic,False,475,5700,annual,True,False,58.0,13901.0,5.0,6.0,6.0,True,partner,FinTech
S-467016,A-e83938,Enterprise,False,1393,16716,monthly,True,False,55.0,21277.0,5.0,6.0,6.0,True,other,DevTools
S-12a13c,A-40a557,Enterprise,False,3184,38208,monthly,True,False,46.0,10846.0,4.0,4.0,4.0,False,partner,Cybersecurity
S-82ffca,A-508199,Enterprise,False,3781,45372,annual,False,False,20.0,5027.0,4.0,2.0,2.0,False,event,FinTech
S-85b5ce,A-e7a1e2,Basic,False,190,2280,annual,True,False,0.0,0.0,0.0,0.0,0.0,False,event,Cybersecurity
S-c1c645,A-443b7c,Basic,False,76,912,annual,True,False,76.0,24586.0,6.0,6.0,7.0,True,other,Cybersecurity
S-02984e,A-2e3bad,Enterprise,False,12139,145668,annual,True,False,54.0,20382.0,0.0,4.0,6.0,False,other,FinTech
S-15e705,A-adc1f3,Pro,False,441,5292,annual,True,False,25.0,6675.0,5.0,3.0,3.0,False,organic,Cybersecurity
S-0a19d1,A-5b4ebb,Enterprise,False,4179,50148,annual,False,False,32.0,7380.0,2.0,4.0,4.0,False,other,Cybersecurity
S-d50d25,A-6f50ae,Pro,False,931,11172,annual,True,False,70.0,24144.0,5.0,7.0,7.0,True,partner,FinTech
S-cb2ad3,A-52dd88,Basic,False,532,6384,annual,True,False,64.0,22667.0,6.0,5.0,5.0,True,ads,Cybersecurity
S-15afd8,A-5c046d,Enterprise,False,18507,222084,annual,True,False,44.0,12791.0,1.0,5.0,5.0,True,partner,EdTech
S-e79dbc,A-2e4581,Pro,True,0,0,monthly,True,False,58.0,10578.0,7.0,6.0,6.0,True,partner,EdTech
S-33200e,A-f5641b,Enterprise,False,6169,74028,monthly,True,False,18.0,5202.0,0.0,2.0,2.0,False,other,EdTech
S-d5eae3,A-e7a1e2,Enterprise,False,2388,28656,monthly,False,False,76.0,23936.0,1.0,6.0,7.0,True,event,Cybersecurity
S-f20079,A-8ae3fc,Basic,False,380,4560,monthly,True,False,31.0,5202.0,0.0,3.0,3.0,False,ads,DevTools
S-93622a,A-d4ac0e,Basic,True,0,0,monthly,True,False,59.0,14789.0,1.0,5.0,5.0,True,ads,DevTools
S-c62bb7,A-0a62f5,Enterprise,False,3184,38208,monthly,True,False,60.0,22280.0,0.0,6.0,7.0,True,partner,FinTech
S-6696a0,A-82861f,Basic,False,779,9348,monthly,True,False,58.0,19813.0,1.0,7.0,7.0,True,organic,DevTools
S-510999,A-7da956,Enterprise,True,0,0,monthly,True,False,100.0,33915.0,5.0,7.0,10.0,True,event,Cybersecurity
S-255846,A-9a532a,Enterprise,False,6567,78804,monthly,True,False,20.0,8826.0,7.0,3.0,3.0,False,partner,HealthTech
S-fd8bb6,A-337bc1,Pro,False,1470,17640,monthly,True,False,45.0,15737.0,0.0,4.0,4.0,False,organic,Cybersecurity
S-d7461b,A-fa3095,Pro,False,3430,41160,monthly,True,False,79.0,24247.0,2.0,7.0,7.0,True,ads,FinTech
S-2361ec,A-c45b23,Enterprise,False,5174,62088,annual,True,True,21.0,7602.0,1.0,2.0,2.0,False,partner,FinTech
S-9c47f6,A-5b1bcd,Pro,True,0,0,annual,True,False,29.0,11108.0,2.0,3.0,4.0,False,organic,DevTools
S-c20518,A-b2af2e,Enterprise,False,995,11940,monthly,True,False,31.0,9775.0,4.0,3.0,3.0,False,event,Cybersecurity
S-cdf835,A-f19409,Pro,False,1127,13524,monthly,False,False,39.0,11185.0,3.0,4.0,4.0,False,other,DevTools
S-cde2c6,A-dec005,Enterprise,False,4179,50148,monthly,True,False,57.0,18642.0,5.0,5.0,5.0,True,partner,HealthTech
S-af6974,A-86cdb4,Pro,False,882,10584,annual,True,False,67.0,21531.0,9.0,5.0,6.0,True,partner,DevTools
S-38c5fd,A-32fb14,Basic,False,494,5928,annual,True,True,37.0,12959.0,3.0,4.0,4.0,False,event,DevTools
S-7bf6d8,A-fe79a5,Basic,True,0,0,annual,True,False,36.0,9897.0,4.0,4.0,4.0,False,ads,HealthTech
S-ada98e,A-2789e3,Basic,False,209,2508,annual,True,False,78.0,24550.0,5.0,8.0,8.0,True,partner,FinTech
S-3a3be9,A-1b707d,Basic,False,152,1824,annual,True,True,58.0,12294.0,2.0,6.0,6.0,True,organic,Cybersecurity
S-d4e525,A-7988d1,Basic,False,627,7524,annual,True,False,40.0,9006.0,6.0,4.0,4.0,False,other,Cybersecurity
S-8a6579,A-80eeb6,Basic,False,418,5016,annual,True,False,35.0,7247.0,0.0,4.0,4.0,False,organic,Cybersecurity
S-db7a97,A-e60f9d,Enterprise,False,9552,114624,monthly,True,False,21.0,5733.0,3.0,2.0,2.0,False,other,FinTech
S-699110,A-fda07f,Enterprise,False,5373,64476,annual,False,False,42.0,20487.0,1.0,4.0,4.0,False,partner,Cybersecurity
S-f5f52a,A-7641d3,Pro,False,392,4704,annual,True,False,38.0,15799.0,7.0,3.0,3.0,False,partner,EdTech
S-748318,A-726cfa,Basic,False,266,3192,annual,True,False,21.0,7814.0,2.0,2.0,2.0,False,partner,DevTools
S-bb7eef,A-798a3f,Basic,False,589,7068,annual,True,True,38.0,14526.0,0.0,3.0,4.0,False,other,DevTools
S-af6536,A-13466a,Enterprise,False,7960,95520,monthly,True,True,16.0,1776.0,1.0,2.0,2.0,False,event,DevTools
S-5f75b5,A-1b707d,Enterprise,False,3781,45372,annual,True,False,73.0,16080.0,5.0,7.0,7.0,True,organic,Cybersecurity
S-6f47c5,A-0b0d6d,Enterprise,False,2587,31044,annual,True,True,27.0,7527.0,1.0,3.0,3.0,False,organic,DevTools
S-552434,A-7f4db3,Pro,False,3871,46452,annual,True,False,82.0,21130.0,7.0,6.0,8.0,True,other,FinTech
S-86615c,A-592832,Enterprise,False,5174,62088,monthly,True,False,76.0,29313.0,2.0,6.0,6.0,True,organic,Cybersecurity
S-778307,A-f17767,Pro,False,1127,13524,monthly,True,False,45.0,14522.0,3.0,5.0,5.0,True,event,DevTools
S-1e1853,A-089363,Enterprise,False,5174,62088,monthly,True,True,44.0,22500.0,2.0,3.0,3.0,False,event,FinTech
S-e371b7,A-310452,Enterprise,False,9950,119400,monthly,True,False,54.0,13872.0,3.0,4.0,5.0,False,other,DevTools
S-36885c,A-02cd81,Pro,True,0,0,annual,True,False,17.0,5274.0,1.0,2.0,2.0,False,other,HealthTech
S-304f59,A-625d0b,Basic,True,0,0,annual,True,False,62.0,20097.0,7.0,7.0,7.0,True,ads,EdTech
S-3e5d57,A-503d5a,Basic,True,0,0,annual,True,False,46.0,19223.0,4.0,5.0,5.0,True,other,FinTech
S-013f5c,A-40de06,Pro,True,0,0,annual,True,False,97.0,26506.0,6.0,9.0,9.0,True,event,Cybersecurity
S-acb7af,A-8adedc,Enterprise,True,0,0,annual,True,False,18.0,4902.0,0.0,3.0,3.0,False,event,EdTech
S-9fae95,A-96bbc6,Enterprise,False,11144,133728,annual,True,False,53.0,16899.0,2.0,5.0,5.0,True,organic,Cybersecurity
S-70cf3c,A-3b5cd1,Pro,False,637,7644,monthly,True,False,39.0,16101.0,0.0,3.0,4.0,False,event,FinTech
S-d26bbf,A-054577,Pro,False,1715,20580,monthly,True,False,25.0,4620.0,2.0,3.0,3.0,False,ads,EdTech
S-f7ef84,A-b11cd0,Pro,False,1274,15288,annual,True,False,23.0,5184.0,0.0,2.0,2.0,False,ads,DevTools
S-7480e6,A-524364,Enterprise,False,8557,102684,annual,True,False,44.0,13224.0,4.0,5.0,5.0,True,partner,DevTools
S-b95b76,A-dbc825,Pro,False,931,11172,monthly,True,False,42.0,15152.0,7.0,5.0,5.0,True,partner,EdTech
S-639754,A-034368,Basic,True,0,0,monthly,True,False,51.0,14459.0,2.0,5.0,5.0,True,event,EdTech
S-06e3cd,A-42e5e1,Basic,True,0,0,monthly,True,False,20.0,7120.0,4.0,3.0,3.0,False,ads,DevTools
S-0e43ee,A-09540c,Enterprise,False,13333,159996,monthly,True,False,68.0,30058.0,3.0,6.0,7.0,True,event,Cybersecurity
S-a408fe,A-02fac6,Pro,False,1078,12936,monthly,True,False,79.0,22958.0,4.0,6.0,7.0,True,event,FinTech
S-916cca,A-e51ec7,Basic,True,0,0,annual,True,True,84.0,25673.0,4.0,8.0,9.0,True,partner,FinTech
S-332e0d,A-3b5cd1,Pro,True,0,0,monthly,True,False,0.0,0.0,0.0,0.0,0.0,False,event,FinTech
S-5798f3,A-d77f4c,Pro,False,343,4116,monthly,False,False,45.0,16943.0,0.0,4.0,4.0,False,partner,DevTools
S-ea389c,A-df10db,Basic,False,266,3192,monthly,True,False,42.0,12825.0,2.0,4.0,4.0,False,other,DevTools
S-8932ce,A-fa3095,Basic,False,1330,15960,monthly,True,False,23.0,8335.0,3.0,1.0,2.0,False,ads,FinTech
S-14d515,A-eb7c38,Enterprise,False,6567,78804,monthly,False,False,38.0,12015.0,1.0,4.0,4.0,False,organic,DevTools
S-99efdc,A-4e44e8,Enterprise,False,3383,40596,annual,True,False,66.0,25831.0,9.0,4.0,5.0,False,ads,DevTools
S-183502,A-4e960a,Enterprise,False,14129,169548,monthly,True,False,48.0,12500.0,1.0,4.0,5.0,False,other,FinTech
S-7ff88c,A-b7ef83,Pro,False,588,7056,monthly,False,False,53.0,19091.0,1.0,7.0,7.0,True,partner,Cybersecurity
S-583674,A-7c5768,Pro,True,0,0,monthly,True,False,48.0,23591.0,3.0,5.0,5.0,True,event,HealthTech
S-6e0386,A-2d4502,Enterprise,False,4378,52536,monthly,True,False,64.0,20324.0,3.0,6.0,6.0,True,event,FinTech
S-79535e,A-4a4c2d,Pro,False,2646,31752,monthly,True,False,40.0,17596.0,7.0,4.0,4.0,False,event,DevTools
S-180ae3,A-cab532,Pro,False,539,6468,annual,True,False,94.0,24279.0,6.0,9.0,10.0,True,organic,DevTools
S-31be9c,A-5f2961,Basic,False,1045,12540,monthly,False,False,37.0,10656.0,5.0,4.0,4.0,False,partner,HealthTech
S-183460,A-310452,Basic,False,171,2052,annual,True,False,71.0,14677.0,0.0,6.0,6.0,True,other,DevTools
S-2b608a,A-adc1f3,Basic,True,0,0,monthly,True,False,34.0,15168.0,0.0,4.0,4.0,False,organic,Cybersecurity
S-499ea3,A-c16cf7,Enterprise,False,4776,57312,monthly,True,True,68.0,12977.0,2.0,6.0,6.0,True,event,EdTech
S-a916c8,A-3cc791,Basic,True,0,0,monthly,False,False,23.0,8915.0,2.0,3.0,3.0,False,other,EdTech
S-4e563b,A-10b8f2,Basic,False,1957,23484,annual,True,False,54.0,15800.0,5.0,6.0,6.0,True,organic,HealthTech
S-f4e0a6,A-e61e98,Basic,False,361,4332,monthly,True,False,70.0,18256.0,1.0,7.0,8.0,True,partner,FinTech
S-7717d6,A-378b99,Enterprise,True,0,0,monthly,True,False,72.0,29262.0,7.0,7.0,8.0,True,ads,EdTech
S-ff4e21,A-7a0d69,Pro,False,294,3528,annual,True,False,59.0,16119.0,3.0,5.0,6.0,True,ads,DevTools
S-40b133,A-432483,Basic,True,0,0,annual,False,False,16.0,7440.0,0.0,2.0,2.0,False,ads,Cybersecurity
S-92f228,A-779e4e,Basic,False,171,2052,annual,True,False,49.0,19436.0,2.0,7.0,7.0,True,organic,HealthTech
S-2aec7e,A-ce66f8,Basic,False,551,6612,annual,True,False,68.0,20699.0,1.0,7.0,8.0,True,event,EdTech
S-78f326,A-4c38bc,Basic,True,0,0,monthly,True,False,62.0,20234.0,3.0,5.0,5.0,True,event,HealthTech
S-0e12d4,A-a45270,Pro,False,637,7644,monthly,True,False,44.0,9112.0,2.0,4.0,4.0,False,ads,HealthTech
S-9093cf,A-8ed5dd,Enterprise,False,5970,71640,monthly,True,False,13.0,3783.0,2.0,1.0,1.0,False,event,EdTech
S-db94ad,A-313be3,Enterprise,True,0,0,annual,True,False,53.0,16634.0,4.0,4.0,5.0,False,partner,EdTech
S-59edf9,A-427b69,Basic,False,323,3876,monthly,False,False,75.0,22061.0,6.0,8.0,8.0,True,other,FinTech
S-e854de,A-18793f,Pro,False,7252,87024,monthly,True,False,77.0,25932.0,8.0,7.0,7.0,True,organic,EdTech
S-28eeec,A-89ee83,Pro,False,98,1176,annual,True,False,46.0,11325.0,0.0,5.0,5.0,True,organic,Cybersecurity
S-b93c11,A-9f9299,Basic,False,532,6384,monthly,False,False,126.0,49140.0,1.0,9.0,12.0,True,organic,FinTech
S-6cb3d7,A-fd7ad3,Pro,False,539,6468,annual,True,True,62.0,23272.0,5.0,6.0,7.0,True,event,Cybersecurity
S-bbdf5c,A-b7ef83,Enterprise,False,1592,19104,monthly,True,False,16.0,2171.0,0.0,2.0,2.0,False,partner,Cybersecurity
S-5b8c4f,A-7c5768,Basic,False,152,1824,monthly,False,False,29.0,7995.0,0.0,3.0,3.0,False,event,HealthTech
S-6b9696,A-c16cf7,Basic,False,665,7980,annual,True,False,48.0,13856.0,4.0,6.0,6.0,True,event,EdTech
S-9f009b,A-68f37c,Basic,True,0,0,monthly,True,False,7.0,1176.0,2.0,1.0,1.0,False,ads,HealthTech
S-8317da,A-d49cc5,Basic,False,950,11400,monthly,True,False,74.0,23014.0,4.0,6.0,7.0,True,event,Cybersecurity
S-d61866,A-f17767,Enterprise,False,1194,14328,monthly,True,False,48.0,10575.0,0.0,4.0,5.0,False,event,DevTools
S-0b8b0c,A-f17767,Enterprise,False,199,2388,monthly,False,False,85.0,22360.0,0.0,7.0,7.0,True,event,DevTools
S-084930,A-c1e51e,Enterprise,False,597,7164,monthly,True,False,48.0,13479.0,2.0,5.0,5.0,True,organic,FinTech
S-2abab6,A-ae052e,Pro,True,0,0,monthly,True,True,70.0,28417.0,3.0,5.0,5.0,True,other,FinTech
S-6b144c,A-3cc791,Basic,False,304,3648,annual,True,False,73.0,19865.0,7.0,6.0,7.0,True,other,EdTech
S-0efc9b,A-4bfa33,Basic,False,228,2736,monthly,True,False,37.0,5057.0,1.0,4.0,4.0,False,event,Cybersecurity
S-f690e0,A-1f559b,Basic,False,133,1596,monthly,True,False,21.0,1255.0,0.0,2.0,2.0,False,organic,HealthTech
S-6ac338,A-2b9d3e,Basic,False,532,6384,annual,True,False,75.0,29679.0,1.0,7.0,7.0,True,partner,EdTech
S-f52c97,A-40de06,Basic,False,532,6384,annual,True,False,72.0,11616.0,2.0,7.0,8.0,True,event,Cybersecurity
S-8b00ff,A-40906c,Enterprise,False,18308,219696,annual,True,False,57.0,18929.0,0.0,5.0,6.0,True,ads,EdTech
S-c7f25a,A-87aa7b,Basic,False,475,5700,monthly,True,False,59.0,20945.0,5.0,6.0,6.0,True,organic,HealthTech
S-dbee03,A-49b828,Basic,False,171,2052,monthly,True,False,49.0,14650.0,3.0,5.0,5.0,True,ads,FinTech
S-1f15a2,A-7f4db3,Basic,True,0,0,annual,True,False,69.0,20104.0,2.0,7.0,7.0,True,other,FinTech
S-3da8ee,A-271f46,Enterprise,False,9154,109848,monthly,True,False,69.0,22099.0,3.0,7.0,7.0,True,event,DevTools
S-51dfbc,A-7f8241,Pro,False,1666,19992,monthly,False,False,15.0,4293.0,8.0,2.0,2.0,False,organic,EdTech
S-027102,A-3c1a3f,Enterprise,False,597,7164,annual,True,False,32.0,2032.0,0.0,3.0,3.0,False,event,DevTools
S-d6f31b,A-b20d99,Enterprise,False,3980,47760,monthly,True,False,71.0,20236.0,2.0,7.0,7.0,True,other,HealthTech
S-b5b39a,A-1f0636,Pro,True,0,0,annual,True,False,31.0,4630.0,1.0,3.0,3.0,False,partner,EdTech
S-7ab956,A-53f4e3,Basic,False,247,2964,annual,True,False,17.0,8285.0,1.0,2.0,2.0,False,event,Cybersecurity
S-0a7396,A-54d94a,Pro,False,1323,15876,monthly,True,False,32.0,15671.0,1.0,3.0,4.0,False,event,Cybersecurity
S-337c84,A-2bc93d,Basic,False,551,6612,annual,True,False,39.0,8334.0,1.0,3.0,3.0,False,event,HealthTech
S-b8c3e6,A-8ae05d,Enterprise,True,0,0,monthly,True,False,37.0,13610.0,4.0,4.0,4.0,False,other,FinTech
S-cd5968,A-ee42db,Pro,False,637,7644,monthly,True,False,19.0,6773.0,0.0,2.0,2.0,False,ads,EdTech
S-dc3e11,A-2f6a32,Pro,False,931,11172,monthly,True,False,38.0,5170.0,1.0,4.0,4.0,False,organic,HealthTech
S-b18409,A-92a3af,Pro,False,1225,14700,monthly,True,False,77.0,21843.0,6.0,7.0,7.0,True,organic,Cybersecurity
S-d365af,A-4e44e8,Basic,False,209,2508,annual,True,False,19.0,3051.0,0.0,2.0,2.0,False,ads,DevTools
S-eaf2e2,A-427b69,Pro,False,833,9996,annual,False,False,83.0,26552.0,5.0,8.0,8.0,True,other,FinTech
S-b7482e,A-cbd1a3,Basic,False,646,7752,annual,True,False,52.0,19865.0,7.0,5.0,5.0,True,other,DevTools
S-74704b,A-cb5333,Pro,False,1617,19404,monthly,True,False,42.0,15968.0,2.0,5.0,5.0,True,ads,DevTools
S-f8e091,A-34d880,Enterprise,False,995,11940,monthly,True,False,66.0,25150.0,2.0,6.0,6.0,True,ads,Cybersecurity
S-41d741,A-65aeb5,Basic,False,532,6384,annual,True,False,69.0,20656.0,5.0,8.0,8.0,True,partner,DevTools
S-79e254,A-474ad4,Pro,False,2597,31164,annual,False,False,56.0,14909.0,3.0,5.0,6.0,True,organic,EdTech
S-2d21b9,A-b7b7b7,Pro,False,1176,14112,annual,True,False,47.0,15395.0,1.0,4.0,4.0,False,event,FinTech
S-d56460,A-d62e02,Enterprise,False,3184,38208,annual,True,False,6.0,2526.0,0.0,1.0,1.0,False,partner,Cybersecurity
S-8921cb,A-50bb9f,Enterprise,False,6965,83580,monthly,True,False,56.0,27739.0,8.0,5.0,5.0,True,organic,Cybersecurity
S-920d64,A-b7724f,Basic,False,228,2736,annual,True,False,20.0,2045.0,0.0,2.0,2.0,False,organic,HealthTech
S-ae7a5d,A-22f2df,Pro,False,735,8820,annual,True,False,35.0,5278.0,1.0,3.0,3.0,False,ads,DevTools
S-d518e8,A-e4144b,Basic,True,0,0,monthly,True,False,34.0,11308.0,3.0,4.0,4.0,False,other,EdTech
S-3f1bb5,A-7e0a10,Basic,False,874,10488,annual,True,False,24.0,5762.0,7.0,3.0,3.0,False,ads,FinTech
S-83ee41,A-ad3abd,Basic,False,836,10032,annual,True,False,15.0,5777.0,0.0,2.0,2.0,False,event,FinTech
S-9eeb7e,A-029f69,Basic,False,209,2508,monthly,False,False,75.0,27548.0,1.0,8.0,8.0,True,event,Cybersecurity
S-649bb6,A-9f9299,Enterprise,False,5572,66864,annual,False,False,60.0,23318.0,3.0,6.0,6.0,True,organic,FinTech
S-9f8b23,A-118f1c,Enterprise,False,25472,305664,annual,True,True,53.0,20202.0,2.0,6.0,6.0,True,other,Cybersecurity
S-510009,A-0651a4,Enterprise,False,3184,38208,monthly,True,False,35.0,8997.0,2.0,4.0,4.0,False,organic,HealthTech
S-295bac,A-779e4e,Enterprise,False,11542,138504,monthly,True,False,30.0,3865.0,2.0,3.0,3.0,False,organic,HealthTech
S-b555de,A-af0cd2,Basic,False,361,4332,monthly,True,False,55.0,22801.0,4.0,4.0,5.0,False,other,Cybersecurity
S-1f5841,A-b30291,Basic,False,95,1140,annual,True,False,70.0,22029.0,12.0,7.0,7.0,True,event,HealthTech
S-0d6da2,A-e4144b,Enterprise,True,0,0,monthly,False,False,12.0,1350.0,0.0,2.0,2.0,False,other,EdTech
S-5c4dd7,A-0b0d6d,Pro,False,1029,12348,annual,True,False,46.0,19396.0,3.0,4.0,5.0,False,organic,DevTools
S-904529,A-fe79a5,Basic,True,0,0,monthly,True,True,52.0,17546.0,2.0,5.0,5.0,True,ads,HealthTech
S-eed91a,A-22d9d2,Pro,False,1568,18816,monthly,True,True,46.0,17573.0,0.0,4.0,4.0,False,event,DevTools
S-71466f,A-d5a319,Basic,False,285,3420,annual,True,False,45.0,13578.0,2.0,5.0,5.0,True,other,FinTech
S-24d48b,A-7c83a1,Pro,False,588,7056,annual,True,True,15.0,7926.0,1.0,2.0,2.0,False,partner,Cybersecurity
S-518ce3,A-98a59a,Pro,True,0,0,annual,True,False,78.0,18387.0,3.0,5.0,6.0,True,partner,FinTech
S-0e0ec8,A-cc102e,Basic,False,247,2964,annual,True,False,56.0,21132.0,6.0,5.0,6.0,True,partner,HealthTech
S-fe0869,A-d4e0d4,Enterprise,False,23283,279396,annual,True,False,11.0,4565.0,1.0,1.0,1.0,False,other,FinTech
S-457294,A-fa3095,Enterprise,False,13930,167160,monthly,True,False,17.0,3769.0,0.0,2.0,2.0,False,ads,FinTech
S-3bb28f,A-37f969,Enterprise,False,5970,71640,monthly,True,False,40.0,17428.0,1.0,3.0,3.0,False,partner,HealthTech
S-31d8aa,A-96bbc6,Pro,False,1911,22932,annual,True,False,52.0,18431.0,5.0,6.0,7.0,True,organic,Cybersecurity
S-29c16b,A-afa505,Pro,False,3430,41160,monthly,True,True,19.0,3353.0,1.0,2.0,2.0,False,partner,DevTools
